time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.202367701973,-0.212739197526,12.7307497614,6.19447241797,0.0806997821711,0.0,-0.53027862607,-0.564619996079,3.66583032812,-0.0623451789297,0.0560578481693,0.0,438.59025233399376,436.605157118055,437.31974786790886,438.8714637557123
1.3800000000000008,-0.23592588779,-0.24852366171,12.9542917158,6.19028226202,0.0843425342076,0.0,-0.588665775726,-0.628565790246,3.78507137441,-0.0922678697825,0.0686886948601,0.0,456.7364992554207,457.745280340108,459.0805944532755,456.69606105438976
1.4400000000000008,-0.273056586026,-0.288227071447,13.1848258269,6.18503400455,0.0890457294609,0.0,-0.649456739888,-0.695399956575,3.89887370221,-0.07928723819,0.0928914250263,0.0,455.4995681391525,457.4356385045964,456.93894961665114,457.9664628550411
1.5000000000000009,-0.313917877947,-0.332024111023,13.4219255157,6.18045875355,0.0945118376889,0.0,-0.713121928458,-0.764938167814,4.0039289587,-0.0707927063264,0.0872610789531,0.0,455.45957747897813,455.01576037979027,455.1637585498331,455.8386511446155
1.560000000000001,-0.358690757141,-0.380062687121,13.6650749546,6.17582012511,0.0992626200043,0.0,-0.779791988378,-0.836752153221,4.10054882101,-0.0953695110205,0.0535722267352,0.0,456.46361165424065,453.77150721092914,453.5512041567994,451.56793022031707
1.620000000000001,-0.40802920517,-0.433022915404,13.918701195,6.17010258052,0.102761997793,0.0,-0.865148971004,-0.929191387351,4.35252259936,-0.0951387669306,0.0664408677074,0.0,500.1610948424383,501.099416244074,501.08749833039946,501.0976738574072
1.680000000000001,-0.462398394978,-0.491471986823,14.1856588706,6.16454014885,0.106716509673,0.0,-0.947538329432,-1.01966710946,4.5450982263,-0.0882435927886,0.0648225611893,0.0,485.8881908580223,485.7696553542957,486.055543259852,486.5656000065922
1.740000000000001,-0.521339988264,-0.554962128918,14.4598527346,6.1598513711,0.111308316256,0.0,-1.01756805366,-1.09710696355,4.59430888232,-0.0631919229733,0.0932161415049,0.0,443.0429260453298,445.3759668603022,443.5289320752797,445.57674752920514
1.8000000000000012,-0.584241846535,-0.622814973948,14.734014029,6.15617571395,0.117116931002,0.0,-1.07964109663,-1.16497257926,4.54442794727,-0.0576560817551,0.10316800346,0.0,412.5248222118597,413.4115217770823,411.63049367133044,412.11714737726265
1.8600000000000012,-0.6514569558,-0.695325324822,15.009260815,6.15250020514,0.123559535236,0.0,-1.16145286638,-1.25233936821,4.6298837524,-0.0696605291507,0.114682707829,0.0,456.7021157806542,457.6294191414954,456.59964060679755,455.6381940091685
1.9200000000000013,-0.723457484837,-0.772884503483,15.2875637169,6.14885311705,0.13040186521,0.0,-1.23917143049,-1.33329455507,4.64657014986,-0.0472321799257,0.112720197532,0.0,436.0350153236536,435.88287621170883,435.08120155221025,436.95231720850165
1.9800000000000013,-0.800354148528,-0.85547211968,15.567635808,6.14598025606,0.137295175384,0.0,-1.3246653549,-1.41985890534,4.68874073474,-0.049210877016,0.118902747578,0.0,444.75988266794184,445.2777604470003,444.86137906157956,444.6979134223268
2.0400000000000014,-0.882650864204,-0.943442729902,15.8511728426,6.14333336764,0.144351057961,0.0,-1.41920910358,-1.51271253567,4.76190273421,-0.0354934914557,0.114854646737,0.0,456.1112378045951,455.7998034004787,454.7911777675371,455.8876009908852
2.1000000000000014,-0.970975477865,-1.03723807928,16.1405038972,6.14143838082,0.150938559735,0.0,-1.52557532017,-1.6139234424,4.88164928563,-0.0247292681593,0.0970279062644,0.0,471.3782554301638,470.008224120209,471.3671201005295,472.1980299010411
2.1600000000000015,-1.06575648984,-1.1370848333,16.4365616907,6.13990589973,0.157285166502,0.0,-1.63434636455,-1.71438043671,4.98618799086,-0.0272168697532,0.119174828824,0.0,467.7758878659314,469.50650416216195,467.9810179213692,467.7872379993642
2.2200000000000015,-1.16652637113,-1.24238678179,16.7346627825,6.1382401249,0.164660662551,0.0,-1.72527004251,-1.79583688235,4.9503972749,-0.0288778181652,0.129525432781,0.0,424.16066963083176,425.0631842461657,425.1995540541299,425.0569777762901
2.2800000000000016,-1.27306311334,-1.35276506806,17.0316676433,6.13631590694,0.172081222101,0.0,-1.82661680031,-1.88358890703,4.94944880205,-0.0393715434988,0.108202372118,0.0,437.61479129991756,435.84987097044024,437.2583646737396,436.38271568390786
